8.3159167E-03	4.5760583E-02	3.0417792E-01	1.9816750E-02	1.5146192E-01	2.0989017E-01	2.8333333E-06	1.3668750E-02	7.1809083E-02	1.4364167E-03	3.7273500E-02	3.8638333E-03	1.2702167E-02	8.2642500E-03	7.5489167E-03	0.0000000E+00	4.0800000E-04	7.0178333E-03	4.2583333E-04	7.7698333E-03	1.2516667E-04	5.6724167E-03	9.6666667E-06	4.5833333E-05	1.4140833E-03	6.8050000E-04	2.4416667E-05	2.7245833E-03	1.4070000E-03	7.2666667E-04	1.5520000E-03	4.1166667E-05	1.6666667E-07	1.8883333E-04	2.1508333E-04	3.3508333E-04	1.2500000E-06	3.8416667E-05	2.4494167E-03	4.8341667E-04	4.2500000E-06	4.6733333E-04	0.0000000E+00	1.9258333E-04	1.9125000E-04	1.6575833E-03	5.0000000E-06	6.8166667E-05	6.5666667E-05	1.3433333E-04	8.3333333E-06	6.5083333E-05	0.0000000E+00	1.2150000E-03	0.0000000E+00	5.0000000E-07	8.7416667E-05	1.2583333E-05	1.2166667E-05	1.7325000E-04	1.3591667E-04	1.9683333E-04	0.0000000E+00	1.9250000E-05
2.9584167E-02	5.8178917E-02	3.5435017E-01	2.2236417E-02	1.0594258E-01	1.4786933E-01	1.9666667E-05	3.2490000E-03	5.2917750E-02	7.3066667E-04	5.5696083E-02	5.4245000E-03	2.7235833E-03	1.3337750E-02	1.0997667E-02	4.1666667E-06	2.2534167E-03	1.6946667E-03	2.3580833E-03	1.9733417E-02	3.9833333E-05	3.7917500E-03	2.6666667E-05	3.4308333E-04	1.1130833E-03	4.0675833E-03	1.0350000E-04	2.2141667E-03	4.9508333E-04	8.1558333E-04	1.3420833E-03	2.5000000E-07	5.6450000E-04	6.4916667E-05	5.0916667E-05	1.3508333E-04	1.7837500E-03	0.0000000E+00	1.0225000E-04	6.1125000E-04	2.3666667E-05	3.4950000E-04	3.5000000E-06	2.1583333E-05	1.9280833E-03	7.8325000E-04	5.7000000E-05	1.6500000E-05	1.9366667E-04	7.7500000E-06	5.8333333E-07	7.0416667E-05	7.0833333E-06	0.0000000E+00	1.5308333E-04	0.0000000E+00	2.4608333E-04	4.5783333E-04	0.0000000E+00	7.6666667E-06	6.0750000E-05	5.2416667E-05	0.0000000E+00	5.8333333E-06
1.3316000E-02	8.1797182E-02	2.8885782E-01	2.6422182E-02	1.5926755E-01	1.4154864E-01	7.3545455E-05	4.4714545E-03	6.4053909E-02	5.6590909E-04	4.9901636E-02	2.4841818E-03	9.0885455E-03	2.3409364E-02	1.9707727E-02	0.0000000E+00	3.7409091E-04	2.1964545E-03	2.0281818E-04	1.2297091E-02	1.1878182E-03	3.0361818E-03	1.1618182E-04	3.0527273E-04	4.2581818E-04	6.5154545E-04	0.0000000E+00	6.8774545E-03	3.0563636E-04	2.0982727E-03	1.3172727E-03	0.0000000E+00	6.9263636E-04	3.4363636E-05	2.6754545E-04	1.3826364E-03	7.2727273E-07	5.0000000E-06	6.3181818E-05	5.2200000E-04	1.1363636E-05	3.0854545E-04	0.0000000E+00	8.5545455E-05	2.3820909E-03	1.0768182E-03	4.4136364E-04	2.0136364E-04	4.4363636E-05	2.9209091E-04	1.0381818E-04	0.0000000E+00	4.7000000E-05	0.0000000E+00	9.0545455E-05	5.4545455E-07	3.0909091E-06	1.0672727E-04	1.3000000E-05	4.8636364E-05	3.8363636E-05	1.5781818E-04	0.0000000E+00	7.3636364E-06
2.5993684E-02	2.3722396E-02	1.9855373E-01	4.1593972E-02	2.6687652E-01	4.4128460E-02	2.6901330E-03	5.9105370E-03	8.3928725E-02	4.1827310E-03	7.1623185E-02	2.5497180E-03	3.2816326E-02	3.1137470E-03	3.0364135E-02	8.1483100E-06	2.6285370E-03	1.1944084E-02	2.7052100E-04	5.5251400E-03	6.5840550E-03	3.0647590E-03	3.3589000E-04	7.4524000E-04	5.6123700E-04	1.9096669E-02	6.5793700E-04	4.0943340E-03	6.5176600E-04	2.8768290E-03	3.7818800E-04	1.9633800E-07	1.1331900E-05	4.9525100E-04	3.2503500E-04	1.0551850E-03	6.4563800E-04	2.5559900E-04	4.8511200E-05	2.9928500E-05	4.6730000E-05	4.7809900E-05	2.5384600E-06	1.9638700E-04	9.8623900E-04	4.4404800E-04	1.8833700E-04	2.7111000E-04	1.2201400E-04	1.0742900E-05	1.7369070E-03	1.6829500E-05	2.4923200E-04	2.1576900E-04	1.1191600E-05	1.2334700E-04	2.2074800E-05	1.4996500E-04	3.0307200E-05	1.1191600E-05	4.4187400E-04	5.0077700E-04	8.4147100E-08	7.4049900E-06
2.0108488E-02	2.6885305E-01	2.0051200E-01	2.7125791E-02	7.1496093E-02	1.5524137E-01	1.2445349E-03	4.4951395E-03	6.1464721E-02	1.4184651E-03	2.1665256E-02	5.4176744E-04	1.3335930E-02	7.4965837E-02	6.2329302E-03	3.0581395E-05	4.7225581E-04	4.6751163E-04	6.7548837E-04	4.6075581E-03	2.1904651E-04	1.3293023E-03	1.6525581E-04	1.4097674E-04	1.4646047E-03	1.0598837E-03	2.5793023E-04	2.7113023E-03	5.0795349E-04	5.2002326E-04	2.7967442E-04	0.0000000E+00	1.0232558E-06	1.3906977E-04	5.7116279E-05	4.0525581E-04	1.3606977E-04	5.0974419E-04	5.1102326E-04	3.2390698E-04	2.3788372E-04	1.6734884E-04	6.3232558E-05	1.3081395E-04	4.6186047E-05	7.2323256E-04	3.0546512E-04	3.5046512E-05	4.9097674E-04	7.6767442E-05	7.7372093E-05	2.3255814E-08	3.3302326E-05	1.6186047E-05	4.2390698E-04	5.3604651E-05	7.4734884E-04	4.0232558E-06	1.7813953E-05	4.4697674E-05	1.2611628E-04	1.4395349E-05	1.2348837E-05	5.7627907E-05
2.8854986E-02	2.0512214E-02	2.4991190E-01	3.7796783E-02	2.1004527E-01	3.9864056E-02	2.0436500E-04	6.4707540E-03	4.2312182E-02	3.8218720E-03	9.1283710E-02	9.7108990E-03	1.5110603E-02	2.4094200E-04	4.8094661E-02	1.7031200E-04	2.2098540E-03	2.6478004E-02	1.5831000E-04	3.7498770E-03	1.6353284E-02	7.7868200E-04	9.1758100E-05	7.2539400E-04	2.3524900E-04	2.6313987E-02	6.6858400E-04	4.3323810E-03	1.1065600E-04	5.4621620E-03	1.7930500E-04	0.0000000E+00	1.5273500E-05	5.0603400E-04	9.8517500E-04	1.1748240E-03	5.8981100E-04	1.9660300E-06	7.3506300E-06	1.9645700E-05	2.0892800E-05	6.6038300E-05	5.9861400E-06	3.9540800E-05	1.2141010E-03	3.3444600E-04	5.7224900E-04	1.0734260E-03	1.8325200E-05	6.3236000E-06	2.1445490E-03	2.2110600E-05	3.1217400E-04	2.2417200E-04	1.0832300E-04	3.8279000E-05	3.7486800E-05	3.7369400E-04	2.4252700E-05	1.2030900E-06	8.8823800E-05	6.4119200E-04	0.0000000E+00	1.6344500E-05
3.2128250E-02	1.4455025E-01	2.4445250E-01	1.5123250E-02	9.2003500E-02	2.5762550E-01	2.0000000E-06	9.8915000E-03	4.8255750E-02	2.1717500E-03	1.6252250E-02	5.9900000E-04	8.8925000E-03	1.4404250E-02	3.8102500E-03	0.0000000E+00	3.4715000E-03	1.5250000E-03	0.0000000E+00	4.1807500E-03	7.9750000E-04	3.6707500E-03	0.0000000E+00	9.4325000E-04	9.6975000E-04	5.4750000E-05	7.6000000E-05	3.6275000E-04	5.6000000E-05	0.0000000E+00	2.2730000E-03	2.8500000E-04	9.4200000E-04	2.9250000E-05	1.6075000E-04	2.0250000E-05	6.0750000E-05	1.1750000E-05	1.1000000E-04	1.4700000E-04	4.4725000E-04	2.3775000E-04	0.0000000E+00	2.2970000E-03	1.7925000E-04	3.9700000E-04	0.0000000E+00	3.6000000E-05	3.1000000E-05	1.2550000E-04	5.9762500E-03	0.0000000E+00	0.0000000E+00	2.3000000E-05	2.8725000E-04	0.0000000E+00	3.7500000E-06	2.5000000E-07	5.0500000E-05	7.7500000E-05	2.5400000E-04	0.0000000E+00	0.0000000E+00	2.5000000E-07
6.7800040E-03	2.3119130E-03	2.1334217E-01	7.9703810E-03	3.2821477E-01	6.5909084E-02	7.9466700E-08	4.5939080E-02	6.1572488E-02	1.6320500E-04	1.5415147E-01	4.7154270E-03	1.4025052E-02	2.9701870E-03	6.8376220E-03	0.0000000E+00	3.1038900E-04	4.8377510E-03	2.3028530E-03	1.1146700E-03	3.8714400E-04	1.0665580E-03	7.5976100E-05	4.4981600E-05	2.1216100E-04	2.1690050E-03	1.5686400E-04	1.6391643E-02	3.9863600E-05	1.9111160E-03	1.2809400E-04	3.1783300E-08	7.7573500E-04	1.9143400E-04	2.4843200E-04	1.2485200E-04	4.2820000E-05	1.0113700E-04	5.9604600E-05	4.0626500E-05	1.9757000E-05	8.0808000E-05	8.9581800E-05	2.0504000E-06	1.6377770E-03	8.2294100E-04	5.8182100E-04	1.7485000E-07	2.0518300E-04	1.5900000E-08	4.7683300E-08	0.0000000E+00	6.2942500E-06	9.5366700E-08	9.6162200E-06	3.3060800E-06	2.2459000E-05	8.9327500E-04	1.0347400E-05	0.0000000E+00	2.5431700E-07	6.0780800E-05	1.4098500E-05	0.0000000E+00
2.5305607E-02	2.5281454E-01	1.8262086E-01	2.7117000E-02	8.8284357E-02	1.6087704E-01	6.2042857E-04	9.8079286E-03	4.8222679E-02	1.6196429E-03	2.2230750E-02	4.0057143E-04	1.9791571E-02	5.3052500E-02	4.7499643E-03	1.0321429E-04	1.8591071E-03	1.0735357E-03	7.2821429E-04	5.9550000E-03	1.7450000E-04	1.7065000E-03	3.4010714E-04	8.9000000E-05	1.7379286E-03	3.2364286E-04	8.9678571E-05	1.2978214E-03	4.9042857E-04	6.4796429E-04	1.6606429E-03	0.0000000E+00	1.8464286E-05	1.0338214E-03	2.0014286E-04	3.4403571E-04	4.1446429E-04	1.0167857E-04	7.8660714E-04	2.1828571E-04	1.3075000E-04	2.5478571E-04	1.2321429E-05	2.0478571E-04	3.8360714E-04	1.1475357E-03	7.0000000E-05	1.9607143E-04	3.5946429E-04	4.4464286E-05	1.5228571E-04	8.5714286E-06	1.5107143E-05	2.4178571E-05	4.1214286E-04	6.5928571E-05	1.3363571E-03	1.6428571E-06	2.5464286E-05	1.4650000E-04	2.5932143E-04	1.1735714E-04	9.1392857E-05	2.7928571E-05
4.7246130E-03	1.2695368E-02	2.9778771E-01	3.2823328E-02	2.3990163E-01	8.3923160E-02	3.3447700E-06	1.3866259E-02	6.4182973E-02	7.4501300E-04	1.0648899E-01	4.4724150E-03	8.6524800E-03	4.3079680E-03	1.5372152E-02	0.0000000E+00	8.6490000E-04	8.0310160E-03	1.3921738E-02	1.7131450E-03	2.1121400E-03	1.5643020E-03	0.0000000E+00	9.5367400E-06	2.3275200E-04	2.0443460E-03	1.3034520E-03	1.3471534E-02	1.5337600E-04	3.5722010E-03	1.5308500E-04	0.0000000E+00	1.7137940E-03	8.9797400E-05	1.2290000E-04	8.0288300E-05	4.2445400E-05	6.0717300E-05	1.2840000E-05	1.8162700E-04	4.5610600E-06	6.1532700E-05	0.0000000E+00	3.1747700E-05	1.1708770E-03	2.6523200E-04	1.4216700E-04	9.8822800E-06	5.0448000E-06	3.5936200E-07	1.3268400E-06	0.0000000E+00	8.2927500E-07	2.1340200E-05	9.2796700E-05	2.6260600E-06	1.2439100E-07	1.5088800E-04	7.7400000E-07	2.2888200E-05	7.2811000E-05	6.9493800E-05	0.0000000E+00	0.0000000E+00
2.9580375E-02	4.9038250E-02	2.4826588E-01	2.8809500E-02	2.1194838E-01	2.0365100E-01	0.0000000E+00	1.0279625E-02	6.8696000E-02	7.7950000E-04	3.0400250E-02	2.0150000E-04	7.3602500E-03	1.8801125E-02	4.8411250E-03	0.0000000E+00	5.0853750E-03	1.4687500E-04	1.2762500E-04	1.4480375E-02	6.5000000E-05	6.0170000E-03	6.6762500E-04	1.4762500E-04	6.4675000E-04	9.4675000E-04	0.0000000E+00	2.0188750E-03	1.4625000E-04	2.4225000E-04	3.2787500E-04	0.0000000E+00	1.6650000E-04	8.3750000E-05	3.2625000E-05	2.6812500E-04	0.0000000E+00	1.4112500E-04	1.6500000E-05	1.2687500E-04	3.6875000E-05	4.2362500E-04	0.0000000E+00	1.3950000E-04	2.6431250E-03	1.4370000E-03	1.2500000E-07	1.0250000E-05	2.3750000E-06	0.0000000E+00	8.7500000E-07	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.1525000E-04	5.0000000E-07	1.3625000E-05	0.0000000E+00	0.0000000E+00	1.0475000E-04	3.4250000E-05	4.3000000E-05	0.0000000E+00	3.5000000E-06
1.6612628E-02	9.1708744E-02	3.2839026E-01	1.5028744E-02	9.1487767E-02	2.3753812E-01	8.5790698E-05	7.6472326E-03	3.4680256E-02	1.0774884E-03	3.1818721E-02	4.0083721E-04	4.7739535E-03	1.6499349E-02	1.1842698E-02	2.9325581E-05	2.8835581E-03	1.7458837E-03	3.2967442E-04	1.5339047E-02	2.2930233E-05	4.4871395E-03	5.8325581E-05	6.1162791E-05	1.0173721E-03	5.6616279E-04	2.4276744E-04	3.3227442E-03	5.1141860E-04	9.5860465E-04	1.7607209E-03	9.3023256E-08	7.4720930E-05	1.1511628E-04	1.0253488E-04	6.6502326E-04	1.5158140E-04	1.3965116E-04	4.7593023E-04	7.6034884E-04	1.1844186E-04	4.8013953E-04	2.3488372E-06	1.5165581E-03	3.0402326E-04	1.1307442E-03	7.8232558E-05	1.9504651E-04	1.4246512E-04	2.9674419E-05	2.6093023E-05	6.8418605E-05	1.0567442E-04	4.5737209E-04	3.7881395E-04	2.7674419E-05	4.3772093E-04	3.0162791E-05	7.7441860E-06	1.1590698E-04	1.9269767E-04	8.2018605E-04	0.0000000E+00	5.6837209E-05
2.0506519E-02	1.5280107E-01	2.8302696E-01	2.1903593E-02	7.2290815E-02	2.3924652E-01	1.3610741E-03	3.9758519E-03	3.0820333E-02	1.7066296E-03	1.3899074E-02	5.3233333E-04	1.0159889E-02	7.0395519E-02	6.3255185E-03	2.2111111E-05	4.6962963E-03	1.5715926E-03	1.0351852E-04	3.6067778E-03	7.2196296E-04	1.9197407E-03	1.2862963E-04	9.7962963E-05	1.8121852E-03	4.4240741E-04	1.6085556E-03	1.8811111E-04	8.0274074E-04	6.8518519E-06	1.2859259E-04	0.0000000E+00	3.2962963E-06	7.0444444E-05	1.0440741E-04	5.7166667E-04	1.0185185E-05	2.4308148E-03	6.9774074E-04	8.5555556E-06	1.9792593E-04	2.5007407E-04	3.8000000E-05	4.2381481E-04	1.3837037E-04	7.1559259E-04	1.5185185E-06	1.0459259E-04	6.2455556E-04	3.5555556E-06	3.2222222E-05	7.1481481E-06	5.0740741E-06	0.0000000E+00	2.6811111E-04	5.7962963E-05	4.4111111E-05	1.7037037E-06	8.2592593E-06	9.3148148E-05	1.9985185E-04	3.6962963E-05	0.0000000E+00	1.0370370E-04
1.6619824E-02	8.7366500E-02	3.0734832E-01	2.5776559E-02	1.0489621E-01	1.9624353E-01	1.4114412E-03	1.1606706E-02	4.6170794E-02	6.3955882E-04	2.8792706E-02	8.0676471E-04	1.0107912E-02	5.8873500E-02	3.7583824E-03	4.5264706E-05	2.8173529E-04	2.5677059E-03	9.0500000E-05	5.7289412E-03	8.4970588E-05	4.9111765E-04	4.1058824E-05	9.5823529E-05	1.4312941E-03	1.3611765E-03	4.5382353E-05	1.1500882E-03	5.2820588E-04	3.7135294E-04	4.6782353E-04	1.2058824E-06	8.4411765E-06	8.1470588E-05	1.1079412E-04	4.0576471E-04	1.0411765E-05	5.5348529E-03	5.4979412E-04	1.1143529E-03	7.5588235E-05	3.1205882E-04	2.2808824E-04	3.4820588E-04	1.8567647E-04	9.6547059E-04	9.1029412E-05	1.5764706E-05	2.3358824E-04	1.1711765E-04	3.4000000E-05	3.0617647E-05	2.0882353E-05	1.8247059E-04	1.0185294E-04	2.8529412E-06	1.5458824E-04	1.7805882E-04	1.1470588E-05	4.7529412E-05	8.4411765E-06	1.9294118E-05	1.0294118E-06	1.3323529E-05
